VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,population
CICDNERV,Diseases of the nervous system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,1504,
CICDCIRC,Diseases of the circulatory system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,10175,
CICDCIRC,Diseases of the circulatory system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,10541,
CICDCIRC,Diseases of the circulatory system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,10359,
CICDCIRC,Diseases of the circulatory system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,9766,
CICDCIRC,Diseases of the circulatory system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,10361,
CICDCIRC,Diseases of the circulatory system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,10257,
CICDCIRC,Diseases of the circulatory system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,9807,
CICDISCH,Ischaemic heart diseases,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,5389,
CICDISCH,Ischaemic heart diseases,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,5533,
CICDISCH,Ischaemic heart diseases,NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,5340,
CICDISCH,Ischaemic heart diseases,NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,5030,
CICDISCH,Ischaemic heart diseases,NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,5099,
CICDISCH,Ischaemic heart diseases,NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,5018,
CICDISCH,Ischaemic heart diseases,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,4665,
CICDMYOC,Acute myocardial infarction,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,2574,
CICDMYOC,Acute myocardial infarction,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,2585,
CICDMYOC,Acute myocardial infarction,NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,2441,
CICDMYOC,Acute myocardial infarction,NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,2303,
CICDMYOC,Acute myocardial infarction,NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,2261,
CICDMYOC,Acute myocardial infarction,NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,2173,
CICDMYOC,Acute myocardial infarction,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,2114,
CICDCERV,Cerebrovascular diseases,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,2467,
CICDCERV,Cerebrovascular diseases,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,2664,
CICDCERV,Cerebrovascular diseases,NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,2611,
CICDCERV,Cerebrovascular diseases,NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,2316,
CICDCERV,Cerebrovascular diseases,NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,2569,
CICDCERV,Cerebrovascular diseases,NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,2467,
CICDCERV,Cerebrovascular diseases,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,2322,
CICDREPS,Diseases of the respiratory system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,2457,
CICDREPS,Diseases of the respiratory system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,2723,
CICDREPS,Diseases of the respiratory system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,2821,
CICDREPS,Diseases of the respiratory system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,2716,
CICDREPS,Diseases of the respiratory system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,2914,
CICDREPS,Diseases of the respiratory system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,2968,
CICDREPS,Diseases of the respiratory system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,2902,
CICDINPN,Influenza,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,9,
CICDINPN,Influenza,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,16,
CICDINPN,Influenza,NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,39,
CICDINPN,Influenza,NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,15,
CICDINPN,Influenza,NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,32,
CICDINPN,Influenza,NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,59,
CICDINPN,Influenza,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,47,
CICDBAEM,Chronic obstructive Pulmonary diseases,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,1507,
CICDBAEM,Chronic obstructive Pulmonary diseases,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,1610,
CICDBAEM,Chronic obstructive Pulmonary diseases,NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,1549,
CICDBAEM,Chronic obstructive Pulmonary diseases,NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,1512,
CICDBAEM,Chronic obstructive Pulmonary diseases,NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,1628,
CICDBAEM,Chronic obstructive Pulmonary diseases,NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,1612,
CICDBAEM,Chronic obstructive Pulmonary diseases,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,1552,
CICDDIGE,Diseases of the digestive system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,858,
CICDDIGE,Diseases of the digestive system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,940,
CICDDIGE,Diseases of the digestive system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,911,
CICDDIGE,Diseases of the digestive system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,933,
CICDDIGE,Diseases of the digestive system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,969,
CICDDIGE,Diseases of the digestive system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,952,
CICDDIGE,Diseases of the digestive system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,1007,
CICDCIRR,Chronic liver diseases and cirrhosis,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,115,
CICDCIRR,Chronic liver diseases and cirrhosis,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,141,
CICDCIRR,Chronic liver diseases and cirrhosis,NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,144,
CICDCIRR,Chronic liver diseases and cirrhosis,NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,113,
CICDCIRR,Chronic liver diseases and cirrhosis,NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,149,
CICDCIRR,Chronic liver diseases and cirrhosis,NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,147,
CICDCIRR,Chronic liver diseases and cirrhosis,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,143,
CICDPEAU,Diseases of the skin and subcutaneous tissue,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,80,
CICDPEAU,Diseases of the skin and subcutaneous tissue,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,92,
CICDPEAU,Diseases of the skin and subcutaneous tissue,NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,101,
CICDPEAU,Diseases of the skin and subcutaneous tissue,NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,117,
CICDPEAU,Diseases of the skin and subcutaneous tissue,NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,107,
CICDPEAU,Diseases of the skin and subcutaneous tissue,NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,111,
CICDPEAU,Diseases of the skin and subcutaneous tissue,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,100,
CICDOSTE,Diseases of the musculoskeletal system and connective tissue,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,221,
CICDOSTE,Diseases of the musculoskeletal system and connective tissue,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,251,
CICDOSTE,Diseases of the musculoskeletal system and connective tissue,NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,240,
CICDOSTE,Diseases of the musculoskeletal system and connective tissue,NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,220,
CICDOSTE,Diseases of the musculoskeletal system and connective tissue,NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,233,
CICDOSTE,Diseases of the musculoskeletal system and connective tissue,NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,224,
CICDOSTE,Diseases of the musculoskeletal system and connective tissue,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,241,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,413,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,435,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,432,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,441,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,448,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,455,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,444,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,174,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,151,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,148,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,152,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,175,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,123,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,136,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,179,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,182,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,160,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,155,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,177,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,183,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,157,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,116,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,119,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,136,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,166,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,178,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,200,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,309,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,1952,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,2026,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,1915,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,1774,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,1867,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,1922,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,1965,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,480,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,375,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,423,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,355,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,376,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,418,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,419,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,526,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,495,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,516,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,476,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,543,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,545,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,543,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,535,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,493,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,549,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,513,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,507,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,530,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,560,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,53,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,53,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,56,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,54,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,45,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,59,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,58,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,17,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,15,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,10,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,12,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,13,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,21,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,12,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,8667,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,8959,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,8983,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,9141,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,9355,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,9703,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,9600,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,253,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,296,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,301,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,282,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,276,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,259,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,313,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,435,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,429,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,463,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,463,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,483,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,505,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,522,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,205,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,240,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,236,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,252,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,256,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,285,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,264,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,16,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,16,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,26,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,25,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,20,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,16,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,10,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,289,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,318,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,346,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,318,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,326,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,353,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,333,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,175,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,200,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,207,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,180,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,223,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,235,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,224,
CICDSKIN,Malignant melanoma of skin,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,324,
CICDSKIN,Malignant melanoma of skin,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,359,
